participantId,name,season,ageGroup,gender,group,canonicalClubId,identityStatus,aliases,sources
tournament-team-2026-12u-boys-norcal-black,NORCAL BLACK,2026,12U,Boys,12U Boys,,tournament_only_team,L2(21)-NORCAL BLACK | NORCAL BLACK,2026-jo-weekend-2|12u-boys-classic
tournament-team-2026-12u-boys-north-irvine-red,NORTH IRVINE RED,2026,12U,Boys,12U Boys,,tournament_only_team,C2(30)-NORTH IRVINE RED | NORTH IRVINE RED,2026-jo-weekend-2|12u-boys-classic
tournament-team-2026-12u-boys-ocwpc-red,OCWPC RED,2026,12U,Boys,12U Boys,,tournament_only_team,M4-OCWPC RED | OCWPC RED,2026-jo-weekend-2|12u-boys-classic
tournament-team-2026-12u-boys-orwp-black,ORWP BLACK,2026,12U,Boys,12U Boys,,tournament_only_team,23-ORWP BLACK | ORWP BLACK,2026-jo-weekend-2|12u-boys-championship
tournament-team-2026-12u-boys-orwp-red,ORWP RED,2026,12U,Boys,12U Boys,,tournament_only_team,O3(47)-ORWP RED | ORWP RED,2026-jo-weekend-2|12u-boys-classic
tournament-team-2026-12u-boys-patriot-red,PATRIOT RED,2026,12U,Boys,12U Boys,,tournament_only_team,K2(22)-PATRIOT RED | PATRIOT RED,2026-jo-weekend-2|12u-boys-classic
tournament-team-2026-12u-boys-pegasus-blue,PEGASUS BLUE,2026,12U,Boys,12U Boys,,tournament_only_team,26-PEGASUS BLUE | PEGASUS BLUE,2026-jo-weekend-2|12u-boys-championship
tournament-team-2026-12u-boys-rose-bowl-red,ROSE BOWL RED,2026,12U,Boys,12U Boys,,tournament_only_team,14-ROSE BOWL RED | ROSE BOWL RED,2026-jo-weekend-2|12u-boys-championship
tournament-team-2026-12u-boys-san-clemente-black,SAN CLEMENTE BLACK,2026,12U,Boys,12U Boys,,tournament_only_team,M1(13)-SAN CLEMENTE BLACK | SAN CLEMENTE BLACK,2026-jo-weekend-2|12u-boys-classic
tournament-team-2026-12u-boys-san-clemente-red,SAN CLEMENTE RED,2026,12U,Boys,12U Boys,,tournament_only_team,6-SAN CLEMENTE RED | SAN CLEMENTE RED,2026-jo-weekend-2|12u-boys-championship
tournament-team-2026-12u-boys-sd-dons-black,SD DONS BLACK,2026,12U,Boys,12U Boys,,tournament_only_team,19-SD DONS BLACK | SD DONS BLACK,2026-jo-weekend-2|12u-boys-championship
tournament-team-2026-12u-boys-sd-dons-gold,SD DONS GOLD,2026,12U,Boys,12U Boys,,tournament_only_team,D3(36)-SD DONS GOLD | SD DONS GOLD,2026-jo-weekend-2|12u-boys-classic
tournament-team-2026-12u-boys-sd-dons-red,SD DONS RED,2026,12U,Boys,12U Boys,,tournament_only_team,1-SD DONS RED | SD DONS RED,2026-jo-weekend-2|12u-boys-championship
tournament-team-2026-12u-boys-sd-shores,SD SHORES,2026,12U,Boys,12U Boys,club-san-diego-shores,canonical_club_tournament_team,27-SD SHORES | SD SHORES,2026-jo-weekend-2|12u-boys-championship
tournament-team-2026-12u-boys-shaq-white,SHAQ WHITE,2026,12U,Boys,12U Boys,,tournament_only_team,F3(38)-SHAQ WHITE | SHAQ WHITE,2026-jo-weekend-2|12u-boys-classic
tournament-team-2026-12u-boys-stanford-white,STANFORD WHITE,2026,12U,Boys,12U Boys,,tournament_only_team,A2(32)-STANFORD WHITE | STANFORD WHITE,2026-jo-weekend-2|12u-boys-classic
tournament-team-2026-12u-boys-texas-thunder,TEXAS THUNDER,2026,12U,Boys,12U Boys,,tournament_only_team,L4(52)-TEXAS THUNDER | TEXAS THUNDER,2026-jo-weekend-2|12u-boys-classic
tournament-team-2026-12u-boys-trojan-gold,TROJAN GOLD,2026,12U,Boys,12U Boys,,tournament_only_team,M3(45)-TROJAN GOLD | TROJAN GOLD,2026-jo-weekend-2|12u-boys-classic
tournament-team-2026-12u-boys-tsunami,TSUNAMI,2026,12U,Boys,12U Boys,,tournament_only_team,8-TSUNAMI | TSUNAMI,2026-jo-weekend-2|12u-boys-championship
tournament-team-2026-12u-coed-a-town,A TOWN,2026,12U,Coed,12U Coed,,tournament_only_team,15-A TOWN | A TOWN,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-alameda,ALAMEDA,2026,12U,Coed,12U Coed,club-alameda,canonical_club_tournament_team,ALAMEDA | G1(7)-ALAMEDA,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-aquatex,AQUATEX,2026,12U,Coed,12U Coed,club-aquatex,canonical_club_tournament_team,43-AQUATEX | AQUATEX,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-bainbridge,BAINBRIDGE,2026,12U,Coed,12U Coed,club-bainbridge,canonical_club_tournament_team,37-BAINBRIDGE | BAINBRIDGE,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-big-valley,BIG VALLEY,2026,12U,Coed,12U Coed,club-big-valley,canonical_club_tournament_team,A2(24)-BIG VALLEY | BIG VALLEY,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-carmel,CARMEL,2026,12U,Coed,12U Coed,,tournament_only_team,35-CARMEL | CARMEL,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-central-valley-united,CENTRAL VALLEY UNITED,2026,12U,Coed,12U Coed,,tournament_only_team,14-CENTRAL VALLEY UNITED | CENTRAL VALLEY UNITED,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-chula-vista-premier,CHULA VISTA PREMIER,2026,12U,Coed,12U Coed,,tournament_only_team,10-CHULA VISTA PREMIER | CHULA VISTA PREMIER,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-coronado,CORONADO,2026,12U,Coed,12U Coed,,tournament_only_team,CORONADO | D1 (4)-CORONADO,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-elite,ELITE,2026,12U,Coed,12U Coed,club-elite,canonical_club_tournament_team,42-ELITE | ELITE,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-hieland,HIELAND,2026,12U,Coed,12U Coed,club-hieland,canonical_club_tournament_team,39-HIELAND | HIELAND,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-innis-arden,INNIS ARDEN,2026,12U,Coed,12U Coed,club-innis-arden,canonical_club_tournament_team,27-INNIS ARDEN | INNIS ARDEN,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-kearns,KEARNS,2026,12U,Coed,12U Coed,club-kearns,canonical_club_tournament_team,G2(18)-KEARNS | KEARNS,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-la-city-united,LA CITY UNITED,2026,12U,Coed,12U Coed,,tournament_only_team,3-LA CITY UNITED | LA CITY UNITED,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-lokahi,LOKAHI,2026,12U,Coed,12U Coed,club-lokahi,canonical_club_tournament_team,9-LOKAHI | LOKAHI,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-longhorn,LONGHORN,2026,12U,Coed,12U Coed,club-longhorn,canonical_club_tournament_team,13-LONGHORN | LONGHORN,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-lowpo,LOWPO,2026,12U,Coed,12U Coed,club-lowpo,canonical_club_tournament_team,6-LOWPO | LOWPO,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-marin,MARIN,2026,12U,Coed,12U Coed,,tournament_only_team,32-MARIN | MARIN,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-mesa,MESA,2026,12U,Coed,12U Coed,club-mesa,canonical_club_tournament_team,38-MESA | MESA,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-mv-polo,MV POLO,2026,12U,Coed,12U Coed,,tournament_only_team,G3(31)-MV POLO | MV POLO,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-ngen,NGEN,2026,12U,Coed,12U Coed,,tournament_only_team,A3(25)-NGEN | NGEN,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-northwest,NORTHWEST,2026,12U,Coed,12U Coed,club-northwest,canonical_club_tournament_team,40-NORTHWEST | NORTHWEST,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-nsd-stars,NSD STARS,2026,12U,Coed,12U Coed,club-nsd-stars,canonical_club_tournament_team,29-NSD STARS | NSD STARS,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-nwc,NWC,2026,12U,Coed,12U Coed,,tournament_only_team,45-NWC | NWC,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-palos-verdes,PALOS VERDES,2026,12U,Coed,12U Coed,club-palos-verdes,canonical_club_tournament_team,26-PALOS VERDES | PALOS VERDES,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-phoenix-renegades,PHOENIX RENEGADES,2026,12U,Coed,12U Coed,,tournament_only_team,19-PHOENIX RENEGADES | PHOENIX RENEGADES,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-praetorian,PRAETORIAN,2026,12U,Coed,12U Coed,club-praetorian,canonical_club_tournament_team,22-PRAETORIAN | PRAETORIAN,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-princeton,PRINCETON,2026,12U,Coed,12U Coed,club-princeton,canonical_club_tournament_team,16-PRINCETON | PRINCETON,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-prosper,PROSPER,2026,12U,Coed,12U Coed,,tournament_only_team,41-PROSPER | PROSPER,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-puget-sound,PUGET SOUND,2026,12U,Coed,12U Coed,club-puget-sound,canonical_club_tournament_team,17-PUGET SOUND | PUGET SOUND,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-rain-city,RAIN CITY,2026,12U,Coed,12U Coed,club-rain-city,canonical_club_tournament_team,D2(21)-RAIN CITY | RAIN CITY,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-riverside,RIVERSIDE,2026,12U,Coed,12U Coed,,tournament_only_team,30-RIVERSIDE | RIVERSIDE,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-sacramento,SACRAMENTO,2026,12U,Coed,12U Coed,club-sacramento,canonical_club_tournament_team,2-SACRAMENTO | SACRAMENTO,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-set,SET,2026,12U,Coed,12U Coed,club-set,canonical_club_tournament_team,36-SET | SET,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-sharks,SHARKS,2026,12U,Coed,12U Coed,club-sharks,canonical_club_tournament_team,12-SHARKS | SHARKS,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-smac,SMAC,2026,12U,Coed,12U Coed,club-smac,canonical_club_tournament_team,44-SMAC | SMAC,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-titans,TITANS,2026,12U,Coed,12U Coed,club-titans,canonical_club_tournament_team,8-TITANS | TITANS,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-trilogy,TRILOGY,2026,12U,Coed,12U Coed,club-trilogy,canonical_club_tournament_team,11-TRILOGY | TRILOGY,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-valley-united,VALLEY UNITED,2026,12U,Coed,12U Coed,,tournament_only_team,D3(28)-VALLEY UNITED | VALLEY UNITED,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-viking,VIKING,2026,12U,Coed,12U Coed,club-viking,canonical_club_tournament_team,23-VIKING | VIKING,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-vnited,VNITED,2026,12U,Coed,12U Coed,club-visalia-united,canonical_club_tournament_team,5-VNITED | VNITED,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-wcac-united,WCAC UNITED,2026,12U,Coed,12U Coed,club-wcac-united,canonical_club_tournament_team,34-WCAC UNITED | WCAC UNITED,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-west-valley,WEST VALLEY,2026,12U,Coed,12U Coed,club-west-valley,canonical_club_tournament_team,20-WEST VALLEY | WEST VALLEY,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-yolo-a,YOLO A,2026,12U,Coed,12U Coed,,tournament_only_team,A1(1)-YOLO A | YOLO A,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-yolo-b,YOLO B,2026,12U,Coed,12U Coed,,tournament_only_team,33-YOLO B | YOLO B,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-girls-680-blue,680 BLUE,2026,12U,Girls,12U Girls,,tournament_only_team,680 BLUE | K3(43)-680 BLUE,2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-12u-girls-680-red-a,680 RED A,2026,12U,Girls,12U Girls,,tournament_only_team,680 RED A | D1(4)-680 RED A,2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-12u-girls-908,908,2026,12U,Girls,12U Girls,club-908,canonical_club_tournament_team,908 | I2(24)-908,2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-12u-girls-american-river,AMERICAN RIVER,2026,12U,Girls,12U Girls,club-american-river,canonical_club_tournament_team,A2(32)-AMERICAN RIVER | AMERICAN RIVER,2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-12u-girls-brooklyn-hustle,BROOKLYN HUSTLE,2026,12U,Girls,12U Girls,club-brooklyn-hustle,canonical_club_tournament_team,BROOKLYN HUSTLE | C2(30)-BROOKLYN HUSTLE,2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-12u-girls-cal-republic,CAL REPUBLIC,2026,12U,Girls,12U Girls,,tournament_only_team,CAL REPUBLIC | P3(48)-CAL REPUBLIC,2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-12u-girls-central-coast,CENTRAL COAST,2026,12U,Girls,12U Girls,club-central-coast,canonical_club_tournament_team,CENTRAL COAST | O3(47)-CENTRAL COAST,2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-12u-girls-chicago-park,CHICAGO PARK,2026,12U,Girls,12U Girls,club-chicago-park,canonical_club_tournament_team,CHICAGO PARK | E4(51)-CHICAGO PARK,2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-12u-girls-del-mar,DEL MAR,2026,12U,Girls,12U Girls,club-del-mar,canonical_club_tournament_team,DEL MAR | H1(8)-DEL MAR,2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-12u-girls-greenwich,GREENWICH,2026,12U,Girls,12U Girls,club-greenwich,canonical_club_tournament_team,GREENWICH | O2(18)-GREENWICH,2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-12u-girls-lb-shore,LB SHORE,2026,12U,Girls,12U Girls,club-long-beach-shore,canonical_club_tournament_team,LB SHORE | N2(19)-LB SHORE,2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-12u-girls-los-alamitos,LOS ALAMITOS,2026,12U,Girls,12U Girls,club-los-alamitos,canonical_club_tournament_team,K2(22)-LOS ALAMITOS | LOS ALAMITOS,2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-12u-girls-lyons-aquatics,LYONS AQUATICS,2026,12U,Girls,12U Girls,club-lyons-aquatics,canonical_club_tournament_team,LYONS AQUATICS | N3(46)-LYONS AQUATICS,2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-12u-girls-newport-beach-blue,NEWPORT BEACH BLUE,2026,12U,Girls,12U Girls,,tournament_only_team,A1(1)-NEWPORT BEACH BLUE | NEWPORT BEACH BLUE,2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-12u-girls-norcal-black,NORCAL BLACK,2026,12U,Girls,12U Girls,,tournament_only_team,I3(41)-NORCAL BLACK | NORCAL BLACK,2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-12u-girls-north-idaho,NORTH IDAHO,2026,12U,Girls,12U Girls,,tournament_only_team,K4(49)-NORTH IDAHO | NORTH IDAHO,2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-12u-girls-ocwpc,OCWPC,2026,12U,Girls,12U Girls,club-ocwpc,canonical_club_tournament_team,I1(9)-OCWPC | OCWPC,2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-12u-girls-punahou,PUNAHOU,2026,12U,Girls,12U Girls,club-punahou,canonical_club_tournament_team,G2(26)-PUNAHOU | PUNAHOU,2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-12u-girls-san-jose-express,SAN JOSE EXPRESS,2026,12U,Girls,12U Girls,club-san-jose-express,canonical_club_tournament_team,F3(38)-SAN JOSE EXPRESS | SAN JOSE EXPRESS,2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-12u-girls-santa-barbara-wpc,SANTA BARBARA WPC,2026,12U,Girls,12U Girls,club-santa-barbara,canonical_club_tournament_team,L1(12)-SANTA BARBARA WPC | SANTA BARBARA WPC,2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-12u-girls-sd-shores,SD SHORES,2026,12U,Girls,12U Girls,club-san-diego-shores,canonical_club_tournament_team,B2(31)-SD SHORES | SD SHORES,2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-12u-girls-seaside,SEASIDE,2026,12U,Girls,12U Girls,club-seaside,canonical_club_tournament_team,C3(35)-SEASIDE | SEASIDE,2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-12u-girls-southside,SOUTHSIDE,2026,12U,Girls,12U Girls,,tournament_only_team,G3(39)-SOUTHSIDE | SOUTHSIDE,2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-14u-boys-680-blue,680 BLUE,2026,14U,Boys,14U Boys,,tournament_only_team,13-680 BLUE | 680 BLUE,2026-jo-weekend-2|14u-boys-classic
tournament-team-2026-14u-boys-680-red,680 RED,2026,14U,Boys,14U Boys,,tournament_only_team,22-680 RED | 680 RED,2026-jo-weekend-2|14u-boys-championship
tournament-team-2026-14u-boys-680-white,680 WHITE,2026,14U,Boys,14U Boys,,tournament_only_team,33-680 WHITE | 680 WHITE,2026-jo-weekend-2|14u-boys-classic
tournament-team-2026-14u-boys-908-blue,908 BLUE,2026,14U,Boys,14U Boys,,tournament_only_team,908 BLUE | J(10)-908 BLUE,2026-jo-weekend-2|14u-boys-invitational
tournament-team-2026-14u-boys-908-yellow-a,908 YELLOW A,2026,14U,Boys,14U Boys,,tournament_only_team,6-908 YELLOW A | 908 YELLOW A,2026-jo-weekend-2|14u-boys-championship
tournament-team-2026-14u-boys-american-river-b,AMERICAN RIVER B,2026,14U,Boys,14U Boys,,tournament_only_team,AMERICAN RIVER B | C(27)-AMERICAN RIVER B,2026-jo-weekend-2|14u-boys-invitational
tournament-team-2026-14u-boys-back-bay,BACK BAY,2026,14U,Boys,14U Boys,club-back-bay,canonical_club_tournament_team,BACK BAY | D(4)-BACK BAY,2026-jo-weekend-2|14u-boys-invitational
tournament-team-2026-14u-boys-burlingame,BURLINGAME,2026,14U,Boys,14U Boys,,tournament_only_team,BURLINGAME | D(21)-BURLINGAME,2026-jo-weekend-2|14u-boys-invitational
tournament-team-2026-14u-boys-cal-republic,CAL REPUBLIC,2026,14U,Boys,14U Boys,,tournament_only_team,CAL REPUBLIC | E(20)-CAL REPUBLIC,2026-jo-weekend-2|14u-boys-invitational
tournament-team-2026-14u-boys-cc-united-black,CC UNITED BLACK,2026,14U,Boys,14U Boys,,tournament_only_team,18-CC UNITED BLACK | CC UNITED BLACK,2026-jo-weekend-2|14u-boys-championship
tournament-team-2026-14u-boys-cc-united-blue,CC UNITED BLUE,2026,14U,Boys,14U Boys,,tournament_only_team,24-CC UNITED BLUE | CC UNITED BLUE,2026-jo-weekend-2|14u-boys-championship
tournament-team-2026-14u-boys-ccu-white,CCU WHITE,2026,14U,Boys,14U Boys,,tournament_only_team,CCU WHITE | I(16)-CCU WHITE,2026-jo-weekend-2|14u-boys-invitational
tournament-team-2026-14u-boys-cdm-blue,CDM BLUE,2026,14U,Boys,14U Boys,,tournament_only_team,27-CDM BLUE | CDM BLUE,2026-jo-weekend-2|14u-boys-championship
tournament-team-2026-14u-boys-cdm-white,CDM WHITE,2026,14U,Boys,14U Boys,,tournament_only_team,CDM WHITE | F(19)-CDM WHITE,2026-jo-weekend-2|14u-boys-invitational
tournament-team-2026-14u-boys-central-valley-united,CENTRAL VALLEY UNITED,2026,14U,Boys,14U Boys,,tournament_only_team,32-CENTRAL VALLEY UNITED | CENTRAL VALLEY UNITED,2026-jo-weekend-2|14u-boys-classic
tournament-team-2026-14u-boys-chawp,CHAWP,2026,14U,Boys,14U Boys,club-chawp,canonical_club_tournament_team,CHAWP | G(7)-CHAWP,2026-jo-weekend-2|14u-boys-invitational
tournament-team-2026-14u-boys-ciu-coast,CIU COAST,2026,14U,Boys,14U Boys,,tournament_only_team,CIU COAST | G(31)-CIU COAST,2026-jo-weekend-2|14u-boys-invitational
tournament-team-2026-14u-boys-ciu-gold,CIU GOLD,2026,14U,Boys,14U Boys,,tournament_only_team,1-CIU GOLD | CIU GOLD,2026-jo-weekend-2|14u-boys-championship
tournament-team-2026-14u-boys-clovis-red,CLOVIS RED,2026,14U,Boys,14U Boys,club-clovis,canonical_club_tournament_team,37-CLOVIS RED | CLOVIS RED,2026-jo-weekend-2|14u-boys-classic
tournament-team-2026-14u-boys-coronado,CORONADO,2026,14U,Boys,14U Boys,,tournament_only_team,CORONADO | G(18)-CORONADO,2026-jo-weekend-2|14u-boys-invitational
tournament-team-2026-14u-boys-eca,ECA,2026,14U,Boys,14U Boys,club-sd-eca,canonical_club_tournament_team,5-ECA | ECA,2026-jo-weekend-2|14u-boys-classic
tournament-team-2026-14u-boys-foothill-red,FOOTHILL RED,2026,14U,Boys,14U Boys,,tournament_only_team,24-FOOTHILL RED | FOOTHILL RED,2026-jo-weekend-2|14u-boys-classic
tournament-team-2026-14u-boys-greenwich-blue,GREENWICH BLUE,2026,14U,Boys,14U Boys,,tournament_only_team,2-GREENWICH BLUE | GREENWICH BLUE,2026-jo-weekend-2|14u-boys-championship
tournament-team-2026-14u-boys-greenwich-white,GREENWICH WHITE,2026,14U,Boys,14U Boys,,tournament_only_team,14-GREENWICH WHITE | GREENWICH WHITE,2026-jo-weekend-2|14u-boys-championship
tournament-team-2026-14u-boys-honolulu,HONOLULU,2026,14U,Boys,14U Boys,,tournament_only_team,46-HONOLULU | HONOLULU,2026-jo-weekend-2|14u-boys-classic
tournament-team-2026-14u-boys-honolulu-a,HONOLULU A,2026,14U,Boys,14U Boys,,tournament_only_team,20-HONOLULU A | HONOLULU A,2026-jo-weekend-2|14u-boys-championship
tournament-team-2026-14u-boys-la-city-united,LA CITY UNITED,2026,14U,Boys,14U Boys,,tournament_only_team,H(17)-LA CITY UNITED | LA CITY UNITED,2026-jo-weekend-2|14u-boys-invitational
tournament-team-2026-14u-boys-la-jolla-c,LA JOLLA C,2026,14U,Boys,14U Boys,,tournament_only_team,A(25)-LA JOLLA C | LA JOLLA C,2026-jo-weekend-2|14u-boys-invitational
tournament-team-2026-14u-boys-la-jolla-united,LA JOLLA UNITED,2026,14U,Boys,14U Boys,club-la-jolla-united,canonical_club_tournament_team,4-LA JOLLA UNITED | LA JOLLA UNITED,2026-jo-weekend-2|14u-boys-championship
tournament-team-2026-14u-boys-la-premier-black,LA PREMIER BLACK,2026,14U,Boys,14U Boys,,tournament_only_team,12-LA PREMIER BLACK | LA PREMIER BLACK,2026-jo-weekend-2|14u-boys-championship
tournament-team-2026-14u-boys-lb-shore-red,LB SHORE RED,2026,14U,Boys,14U Boys,,tournament_only_team,8-LB SHORE RED | LB SHORE RED,2026-jo-weekend-2|14u-boys-classic
tournament-team-2026-14u-boys-los-alamitos,LOS ALAMITOS,2026,14U,Boys,14U Boys,club-los-alamitos,canonical_club_tournament_team,L(13)-LOS ALAMITOS | LOS ALAMITOS,2026-jo-weekend-2|14u-boys-invitational
tournament-team-2026-14u-boys-loyola,LOYOLA,2026,14U,Boys,14U Boys,,tournament_only_team,I(33)-LOYOLA | LOYOLA,2026-jo-weekend-2|14u-boys-invitational
tournament-team-2026-14u-boys-mid-pen,MID PEN,2026,14U,Boys,14U Boys,club-mid-pen,canonical_club_tournament_team,C(22)-MID PEN | MID PEN,2026-jo-weekend-2|14u-boys-invitational
tournament-team-2026-14u-boys-navy,NAVY,2026,14U,Boys,14U Boys,club-navy,canonical_club_tournament_team,J(34)-NAVY | NAVY,2026-jo-weekend-2|14u-boys-invitational
tournament-team-2026-14u-boys-newport-beach-blue,NEWPORT BEACH BLUE,2026,14U,Boys,14U Boys,,tournament_only_team,5-NEWPORT BEACH BLUE | NEWPORT BEACH BLUE,2026-jo-weekend-2|14u-boys-championship
tournament-team-2026-14u-boys-newport-beach-white,NEWPORT BEACH WHITE,2026,14U,Boys,14U Boys,,tournament_only_team,35-NEWPORT BEACH WHITE | NEWPORT BEACH WHITE,2026-jo-weekend-2|14u-boys-classic
tournament-team-2026-14u-boys-norcal-black,NORCAL BLACK,2026,14U,Boys,14U Boys,,tournament_only_team,8-NORCAL BLACK | NORCAL BLACK,2026-jo-weekend-2|14u-boys-championship
tournament-team-2026-14u-boys-norcal-teal,NORCAL TEAL,2026,14U,Boys,14U Boys,,tournament_only_team,H(8)-NORCAL TEAL | NORCAL TEAL,2026-jo-weekend-2|14u-boys-invitational
tournament-team-2026-14u-boys-north-irvine-black,NORTH IRVINE BLACK,2026,14U,Boys,14U Boys,,tournament_only_team,23-NORTH IRVINE BLACK | NORTH IRVINE BLACK,2026-jo-weekend-2|14u-boys-championship
tournament-team-2026-14u-boys-north-irvine-red,NORTH IRVINE RED,2026,14U,Boys,14U Boys,,tournament_only_team,J(15)-NORTH IRVINE RED | NORTH IRVINE RED,2026-jo-weekend-2|14u-boys-invitational
tournament-team-2026-14u-boys-nsd-stars,NSD STARS,2026,14U,Boys,14U Boys,club-nsd-stars,canonical_club_tournament_team,A(1)-NSD STARS | NSD STARS,2026-jo-weekend-2|14u-boys-invitational
tournament-team-2026-14u-boys-ocwpc-blue,OCWPC BLUE,2026,14U,Boys,14U Boys,,tournament_only_team,1-OCWPC BLUE | OCWPC BLUE,2026-jo-weekend-2|14u-boys-classic
tournament-team-2026-14u-boys-ocwpc-red,OCWPC RED,2026,14U,Boys,14U Boys,,tournament_only_team,D(28)-OCWPC RED | OCWPC RED,2026-jo-weekend-2|14u-boys-invitational
tournament-team-2026-14u-boys-orwp-black,ORWP BLACK,2026,14U,Boys,14U Boys,,tournament_only_team,17-ORWP BLACK | ORWP BLACK,2026-jo-weekend-2|14u-boys-classic
tournament-team-2026-14u-boys-orwp-red,ORWP RED,2026,14U,Boys,14U Boys,,tournament_only_team,K(35)-ORWP RED | ORWP RED,2026-jo-weekend-2|14u-boys-invitational
tournament-team-2026-14u-boys-pac,PAC,2026,14U,Boys,14U Boys,,tournament_only_team,B(23)-PAC | PAC,2026-jo-weekend-2|14u-boys-invitational
tournament-team-2026-14u-boys-palos-verdes-black,PALOS VERDES BLACK,2026,14U,Boys,14U Boys,,tournament_only_team,15-PALOS VERDES BLACK | PALOS VERDES BLACK,2026-jo-weekend-2|14u-boys-championship
tournament-team-2026-14u-boys-palos-verdes-blue,PALOS VERDES BLUE,2026,14U,Boys,14U Boys,,tournament_only_team,F(6)-PALOS VERDES BLUE | PALOS VERDES BLUE,2026-jo-weekend-2|14u-boys-invitational
tournament-team-2026-14u-boys-patriot-navy,PATRIOT NAVY,2026,14U,Boys,14U Boys,,tournament_only_team,16-PATRIOT NAVY | PATRIOT NAVY,2026-jo-weekend-2|14u-boys-championship
