participantId,name,season,ageGroup,gender,group,canonicalClubId,identityStatus,aliases,sources
tournament-team-2026-10u-girls-2nd-b,2nd_B,2026,10U,Girls,10U Girls,,tournament_only_team,2nd_B,2026-jo-weekend-1|10u-girls-championship
tournament-team-2026-10u-girls-2nd-c,2nd_C,2026,10U,Girls,10U Girls,,tournament_only_team,2nd_C,2026-jo-weekend-1|10u-girls-championship
tournament-team-2026-10u-girls-2nd-d,2nd_D,2026,10U,Girls,10U Girls,,tournament_only_team,2nd_D,2026-jo-weekend-1|10u-girls-championship
tournament-team-2026-10u-girls-2nd-e,2nd_E,2026,10U,Girls,10U Girls,,tournament_only_team,2nd_E,2026-jo-weekend-1|10u-girls-championship
tournament-team-2026-10u-girls-2nd-f,2nd_F,2026,10U,Girls,10U Girls,,tournament_only_team,2nd_F,2026-jo-weekend-1|10u-girls-championship
tournament-team-2026-10u-girls-3rd-ag-a,3rd ag_A,2026,10U,Girls,10U Girls,,tournament_only_team,3rd ag_A,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-3rd-ag-b,3rd ag_B,2026,10U,Girls,10U Girls,,tournament_only_team,3rd ag_B,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-3rd-ag-c,3rd ag_C,2026,10U,Girls,10U Girls,,tournament_only_team,3rd ag_C,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-3rd-ag-d,3rd ag_D,2026,10U,Girls,10U Girls,,tournament_only_team,3rd ag_D,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-3rd-bz-a,3rd bz_A,2026,10U,Girls,10U Girls,,tournament_only_team,3rd bz_A,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-3rd-bz-b,3rd bz_B,2026,10U,Girls,10U Girls,,tournament_only_team,3rd bz_B,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-3rdb,3rdB-,2026,10U,Girls,10U Girls,,tournament_only_team,3rdB-,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-3rd-a,3rd_A,2026,10U,Girls,10U Girls,,tournament_only_team,3rd A- | 3rd_A,2026-jo-weekend-1|10u-girls-championship | 2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-3rd-b,3rd_B,2026,10U,Girls,10U Girls,,tournament_only_team,3rd_B,2026-jo-weekend-1|10u-girls-championship
tournament-team-2026-10u-girls-3rd-c,3rd_C,2026,10U,Girls,10U Girls,,tournament_only_team,3rd_C,2026-jo-weekend-1|10u-girls-championship
tournament-team-2026-10u-girls-3rd-d,3rd_D,2026,10U,Girls,10U Girls,,tournament_only_team,3rd_D,2026-jo-weekend-1|10u-girls-championship
tournament-team-2026-10u-girls-3rd-e,3rd_E,2026,10U,Girls,10U Girls,,tournament_only_team,3rd_E,2026-jo-weekend-1|10u-girls-championship
tournament-team-2026-10u-girls-3rd-f,3rd_F,2026,10U,Girls,10U Girls,,tournament_only_team,3rd_F,2026-jo-weekend-1|10u-girls-championship
tournament-team-2026-10u-girls-4th-bz-a,4th bz_A,2026,10U,Girls,10U Girls,,tournament_only_team,4th bz_A,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-4th-bz-b,4th bz_B,2026,10U,Girls,10U Girls,,tournament_only_team,4th bz_B,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-5th-bz-a,5th bz_A,2026,10U,Girls,10U Girls,,tournament_only_team,5th bz_A,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-5th-bz-b,5th bz_B,2026,10U,Girls,10U Girls,,tournament_only_team,5th bz_B,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-680-red,680 RED,2026,10U,Girls,10U Girls,,tournament_only_team,680 RED | C1(3)-680 RED | D1(4)-680 RED,2026-jo-weekend-1|10u-girls-championship | 2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-908-pink,908 PINK,2026,10U,Girls,10U Girls,,tournament_only_team,908 PINK | F1(6)-908 PINK,2026-jo-weekend-1|10u-girls-championship
tournament-team-2026-10u-girls-burlingame,BURLINGAME,2026,10U,Girls,10U Girls,club-burlingame,canonical_club_tournament_team,A2(12)-BURLINGAME | BURLINGAME,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-commerce,COMMERCE,2026,10U,Girls,10U Girls,club-commerce,canonical_club_tournament_team,COMMERCE | D2(9)-COMMERCE,2026-jo-weekend-1|10u-girls-championship
tournament-team-2026-10u-girls-davis,DAVIS,2026,10U,Girls,10U Girls,club-davis,canonical_club_tournament_team,D3(16)-DAVIS | DAVIS,2026-jo-weekend-1|10u-girls-championship
tournament-team-2026-10u-girls-del-mar-a,DEL MAR A,2026,10U,Girls,10U Girls,,tournament_only_team,C2(10)-DEL MAR A | DEL MAR A,2026-jo-weekend-1|10u-girls-championship
tournament-team-2026-10u-girls-del-mar-b,DEL MAR B,2026,10U,Girls,10U Girls,,tournament_only_team,DEL MAR B | F3(18)-DEL MAR B,2026-jo-weekend-1|10u-girls-championship
tournament-team-2026-10u-girls-diablo-alliance-b,DIABLO ALLIANCE B,2026,10U,Girls,10U Girls,,tournament_only_team,DIABLO ALLIANCE B | F2(7)-DIABLO ALLIANCE B,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-foothill-black-b,FOOTHILL BLACK B,2026,10U,Girls,10U Girls,,tournament_only_team,C3(15)-FOOTHILL BLACK B | FOOTHILL BLACK B,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-greenwich,GREENWICH,2026,10U,Girls,10U Girls,club-greenwich,canonical_club_tournament_team,A3(13)-GREENWICH | GREENWICH,2026-jo-weekend-1|10u-girls-championship
tournament-team-2026-10u-girls-l1,L1-,2026,10U,Girls,10U Girls,,tournament_only_team,L1-,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-l11,L11-,2026,10U,Girls,10U Girls,,tournament_only_team,L11-,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-l13,L13-,2026,10U,Girls,10U Girls,,tournament_only_team,L13-,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-l16,L16-,2026,10U,Girls,10U Girls,,tournament_only_team,L16-,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-l17,L17-,2026,10U,Girls,10U Girls,,tournament_only_team,L17-,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-l21,L21-,2026,10U,Girls,10U Girls,,tournament_only_team,L21-,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-l3,L3-,2026,10U,Girls,10U Girls,,tournament_only_team,L3-,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-l4,L4-,2026,10U,Girls,10U Girls,,tournament_only_team,L4-,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-l5,L5-,2026,10U,Girls,10U Girls,,tournament_only_team,L5-,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-l6,L6-,2026,10U,Girls,10U Girls,,tournament_only_team,L6-,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-l7,L7-,2026,10U,Girls,10U Girls,,tournament_only_team,L7-,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-l9,L9-,2026,10U,Girls,10U Girls,,tournament_only_team,L9-,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-la-jolla-united,LA JOLLA UNITED,2026,10U,Girls,10U Girls,club-la-jolla-united,canonical_club_tournament_team,C3(15)-LA JOLLA UNITED | LA JOLLA UNITED,2026-jo-weekend-1|10u-girls-championship
tournament-team-2026-10u-girls-laguna-maroon,LAGUNA MAROON,2026,10U,Girls,10U Girls,,tournament_only_team,F4(19)-LAGUNA MAROON | LAGUNA MAROON,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-lamorinda-blue,LAMORINDA BLUE,2026,10U,Girls,10U Girls,,tournament_only_team,F2(7)-LAMORINDA BLUE | LAMORINDA BLUE,2026-jo-weekend-1|10u-girls-championship
tournament-team-2026-10u-girls-lamorinda-gold,LAMORINDA GOLD,2026,10U,Girls,10U Girls,,tournament_only_team,E3(17)-LAMORINDA GOLD | LAMORINDA GOLD,2026-jo-weekend-1|10u-girls-championship
tournament-team-2026-10u-girls-lb-viking,LB VIKING,2026,10U,Girls,10U Girls,,tournament_only_team,F1(6)-LB VIKING | LB VIKING,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-loyola,LOYOLA,2026,10U,Girls,10U Girls,,tournament_only_team,B2(11)-LOYOLA | LOYOLA,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-mac,MAC,2026,10U,Girls,10U Girls,,tournament_only_team,E4(20)-MAC | MAC,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-msr,MSR,2026,10U,Girls,10U Girls,,tournament_only_team,MSR,2026-jo-weekend-1|10u-girls-championship
tournament-team-2026-10u-girls-newport-beach,NEWPORT BEACH,2026,10U,Girls,10U Girls,club-newport-beach,canonical_club_tournament_team,A3(13)-NEWPORT BEACH | NEWPORT BEACH,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-newport-beach-blue,NEWPORT BEACH BLUE,2026,10U,Girls,10U Girls,,tournament_only_team,A1(1)-NEWPORT BEACH BLUE | NEWPORT BEACH BLUE,2026-jo-weekend-1|10u-girls-championship
tournament-team-2026-10u-girls-newport-white,NEWPORT WHITE,2026,10U,Girls,10U Girls,,tournament_only_team,B2(11)-NEWPORT WHITE | NEWPORT WHITE,2026-jo-weekend-1|10u-girls-championship
tournament-team-2026-10u-girls-ngen,NGEN,2026,10U,Girls,10U Girls,club-ngen,canonical_club_tournament_team,C2(10)-NGEN | NGEN,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-ocwpc-red,OCWPC RED,2026,10U,Girls,10U Girls,,tournament_only_team,E2(8)-OCWPC RED | OCWPC RED,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-patriot,PATRIOT,2026,10U,Girls,10U Girls,club-patriot,canonical_club_tournament_team,E1(5)-PATRIOT | PATRIOT,2026-jo-weekend-1|10u-girls-championship
tournament-team-2026-10u-girls-patriot-red,PATRIOT RED,2026,10U,Girls,10U Girls,club-patriot,canonical_club_tournament_team,B1(2)-PATRIOT RED | PATRIOT RED,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-rose-bowl-black,ROSE BOWL BLACK,2026,10U,Girls,10U Girls,,tournament_only_team,F3(18)-ROSE BOWL BLACK | ROSE BOWL BLACK,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-san-clemente,SAN CLEMENTE,2026,10U,Girls,10U Girls,club-san-clemente,canonical_club_tournament_team,E2(8)-SAN CLEMENTE | SAN CLEMENTE,2026-jo-weekend-1|10u-girls-championship
tournament-team-2026-10u-girls-santa-barbara-wpc-8u,SANTA BARBARA WPC 8U,2026,10U,Girls,10U Girls,,tournament_only_team,D4(21)-SANTA BARBARA WPC 8U | SANTA BARBARA WPC 8U,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-santa-barbara-wpc-b,SANTA BARBARA WPC B,2026,10U,Girls,10U Girls,,tournament_only_team,E3(17)- SANTA BARBARA WPC B | SANTA BARBARA WPC B,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-sd-shores-b,SD SHORES B,2026,10U,Girls,10U Girls,,tournament_only_team,A1(1)-SD SHORES B | SD SHORES B,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-socal,SOCAL,2026,10U,Girls,10U Girls,club-socal,canonical_club_tournament_team,B1(2)-SOCAL | SOCAL,2026-jo-weekend-1|10u-girls-championship
tournament-team-2026-10u-girls-stanford,STANFORD,2026,10U,Girls,10U Girls,club-stanford,canonical_club_tournament_team,A2(12)-STANFORD | STANFORD,2026-jo-weekend-1|10u-girls-championship
tournament-team-2026-10u-girls-temple-city,TEMPLE CITY,2026,10U,Girls,10U Girls,club-temple-city,canonical_club_tournament_team,D1(4)-TEMPLE CITY | TEMPLE CITY,2026-jo-weekend-1|10u-girls-championship
tournament-team-2026-10u-girls-titans,TITANS,2026,10U,Girls,10U Girls,club-titans,canonical_club_tournament_team,C4(22)-TITANS | TITANS,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-trojan-north-b,TROJAN NORTH B,2026,10U,Girls,10U Girls,,tournament_only_team,B3(14)-TROJAN NORTH B | TROJAN NORTH B,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-trojan-south,TROJAN SOUTH,2026,10U,Girls,10U Girls,,tournament_only_team,E1(5)-TROJAN SOUTH | TROJAN SOUTH,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-tsunami,TSUNAMI,2026,10U,Girls,10U Girls,,tournament_only_team,D3(16)-TSUNAMI | TSUNAMI,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-valley-united,VALLEY UNITED,2026,10U,Girls,10U Girls,,tournament_only_team,D2(9)-VALLEY UNITED | VALLEY UNITED,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-w1,W1-,2026,10U,Girls,10U Girls,,tournament_only_team,W1-,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-w11,W11-,2026,10U,Girls,10U Girls,,tournament_only_team,W11-,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-w14,W14-,2026,10U,Girls,10U Girls,,tournament_only_team,W14-,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-w15,W15-,2026,10U,Girls,10U Girls,,tournament_only_team,W15-,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-w19,W19-,2026,10U,Girls,10U Girls,,tournament_only_team,W19-,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-w23,W23-,2026,10U,Girls,10U Girls,,tournament_only_team,W23-,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-w3,W3-,2026,10U,Girls,10U Girls,,tournament_only_team,W3-,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-w4,W4-,2026,10U,Girls,10U Girls,,tournament_only_team,W4-,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-w5,W5-,2026,10U,Girls,10U Girls,,tournament_only_team,W5-,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-w6,W6-,2026,10U,Girls,10U Girls,,tournament_only_team,W6-,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-w7,W7-,2026,10U,Girls,10U Girls,,tournament_only_team,W7-,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-w9,W9-,2026,10U,Girls,10U Girls,,tournament_only_team,W9-,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-yolo-b,YOLO B,2026,10U,Girls,10U Girls,,tournament_only_team,C1(3)-YOLO B | YOLO B,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-yolo-flamingos,YOLO FLAMINGOS,2026,10U,Girls,10U Girls,,tournament_only_team,B3(14)-YOLO FLAMINGOS | YOLO FLAMINGOS,2026-jo-weekend-1|10u-girls-championship
tournament-team-2026-10u-girls-ag-a1,ag_A1-,2026,10U,Girls,10U Girls,,tournament_only_team,ag_A1-,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-ag-a2,ag_A2-,2026,10U,Girls,10U Girls,,tournament_only_team,ag_A2-,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-ag-a3,ag_A3-,2026,10U,Girls,10U Girls,,tournament_only_team,ag_A3-,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-ag-b1,ag_B1-,2026,10U,Girls,10U Girls,,tournament_only_team,ag_B1-,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-ag-b2,ag_B2-,2026,10U,Girls,10U Girls,,tournament_only_team,ag_B2-,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-ag-b3,ag_B3-,2026,10U,Girls,10U Girls,,tournament_only_team,ag_B3-,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-ag-c1,ag_C1-,2026,10U,Girls,10U Girls,,tournament_only_team,ag_C1-,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-ag-c2,ag_C2-,2026,10U,Girls,10U Girls,,tournament_only_team,ag_C2-,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-ag-c3,ag_C3-,2026,10U,Girls,10U Girls,,tournament_only_team,ag_C3-,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-ag-d1,ag_D1-,2026,10U,Girls,10U Girls,,tournament_only_team,ag_D1-,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-ag-d2,ag_D2-,2026,10U,Girls,10U Girls,,tournament_only_team,ag_D2-,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-ag-d3,ag_D3-,2026,10U,Girls,10U Girls,,tournament_only_team,ag_D3-,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-bz-a1,bz_A1-,2026,10U,Girls,10U Girls,,tournament_only_team,bz_A1-,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-bz-a2,bz_A2-,2026,10U,Girls,10U Girls,,tournament_only_team,bz_A2-,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-bz-a3,bz_A3-,2026,10U,Girls,10U Girls,,tournament_only_team,bz_A3-,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-bz-a4,bz_A4-,2026,10U,Girls,10U Girls,,tournament_only_team,bz_A4-,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-bz-a5,bz_A5-,2026,10U,Girls,10U Girls,,tournament_only_team,bz_A5-,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-bz-b1,bz_B1-,2026,10U,Girls,10U Girls,,tournament_only_team,bz_B1-,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-bz-b2,bz_B2-,2026,10U,Girls,10U Girls,,tournament_only_team,bz_B2-,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-bz-b3,bz_B3-,2026,10U,Girls,10U Girls,,tournament_only_team,bz_B3-,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-bz-b4,bz_B4-,2026,10U,Girls,10U Girls,,tournament_only_team,bz_B4-,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-10u-girls-bz-b5,bz_B5-,2026,10U,Girls,10U Girls,,tournament_only_team,bz_B5-,2026-jo-weekend-1|10u-girls-classic
tournament-team-2026-12u-boys-1st-ag-m,1st ag_M-,2026,12U,Boys,12U Boys,,tournament_only_team,1st ag_M-,2026-jo-weekend-2|12u-boys-classic
tournament-team-2026-12u-boys-1st-ag-n,1st ag_N-,2026,12U,Boys,12U Boys,,tournament_only_team,1st ag_N-,2026-jo-weekend-2|12u-boys-classic
tournament-team-2026-12u-boys-1st-ag-o,1st ag_O-,2026,12U,Boys,12U Boys,,tournament_only_team,1st ag_O-,2026-jo-weekend-2|12u-boys-classic
tournament-team-2026-12u-boys-1st-ag-p,1st ag_P-,2026,12U,Boys,12U Boys,,tournament_only_team,1st ag_P-,2026-jo-weekend-2|12u-boys-classic
tournament-team-2026-12u-boys-1st-ag-r,1st ag_R-,2026,12U,Boys,12U Boys,,tournament_only_team,1st ag_R-,2026-jo-weekend-2|12u-boys-classic
tournament-team-2026-12u-boys-1st-ag-s,1st ag_S-,2026,12U,Boys,12U Boys,,tournament_only_team,1st ag_S-,2026-jo-weekend-2|12u-boys-classic
tournament-team-2026-12u-boys-1st-ag-t,1st ag_T-,2026,12U,Boys,12U Boys,,tournament_only_team,1st ag_T-,2026-jo-weekend-2|12u-boys-classic
tournament-team-2026-12u-boys-1st-ag-u,1st ag_U-,2026,12U,Boys,12U Boys,,tournament_only_team,1st ag_U-,2026-jo-weekend-2|12u-boys-classic
tournament-team-2026-12u-boys-1st-bz-m,1st bz_M-,2026,12U,Boys,12U Boys,,tournament_only_team,1st bz_M-,2026-jo-weekend-2|12u-boys-classic
tournament-team-2026-12u-boys-1st-bz-n,1st bz_N-,2026,12U,Boys,12U Boys,,tournament_only_team,1st bz_N-,2026-jo-weekend-2|12u-boys-classic
tournament-team-2026-12u-boys-1st-bz-o,1st bz_O-,2026,12U,Boys,12U Boys,,tournament_only_team,1st bz_O-,2026-jo-weekend-2|12u-boys-classic
tournament-team-2026-12u-boys-1st-bz-p,1st bz_P-,2026,12U,Boys,12U Boys,,tournament_only_team,1st bz_P-,2026-jo-weekend-2|12u-boys-classic
tournament-team-2026-12u-boys-1st-bz-r,1st bz_R-,2026,12U,Boys,12U Boys,,tournament_only_team,1st bz_R-,2026-jo-weekend-2|12u-boys-classic
tournament-team-2026-12u-boys-1st-bz-s,1st bz_S,2026,12U,Boys,12U Boys,,tournament_only_team,1st bz_S | 1st bz_S(W97),2026-jo-weekend-2|12u-boys-classic
tournament-team-2026-12u-boys-1st-bz-t,1st bz_T,2026,12U,Boys,12U Boys,,tournament_only_team,1st bz_T | 1st bz_T(W98),2026-jo-weekend-2|12u-boys-classic
tournament-team-2026-12u-boys-1st-bz-u,1st bz_U-,2026,12U,Boys,12U Boys,,tournament_only_team,1st bz_U-,2026-jo-weekend-2|12u-boys-classic
tournament-team-2026-12u-boys-2nd-a,2nd A-,2026,12U,Boys,12U Boys,,tournament_only_team,2nd A-,2026-jo-weekend-2|12u-boys-classic
tournament-team-2026-12u-boys-2nd-b,2nd B-,2026,12U,Boys,12U Boys,,tournament_only_team,2nd B-,2026-jo-weekend-2|12u-boys-classic
tournament-team-2026-12u-boys-2nd-c,2nd C-,2026,12U,Boys,12U Boys,,tournament_only_team,2nd C-,2026-jo-weekend-2|12u-boys-classic
tournament-team-2026-12u-boys-2nd-d,2nd D-,2026,12U,Boys,12U Boys,,tournament_only_team,2nd D-,2026-jo-weekend-2|12u-boys-classic
tournament-team-2026-12u-boys-2nd-e,2nd E-,2026,12U,Boys,12U Boys,,tournament_only_team,2nd E-,2026-jo-weekend-2|12u-boys-classic
tournament-team-2026-12u-boys-2nd-f,2nd F-,2026,12U,Boys,12U Boys,,tournament_only_team,2nd F-,2026-jo-weekend-2|12u-boys-classic
tournament-team-2026-12u-boys-2nd-g,2nd G-,2026,12U,Boys,12U Boys,,tournament_only_team,2nd G-,2026-jo-weekend-2|12u-boys-classic
tournament-team-2026-12u-boys-2nd-h,2nd H-,2026,12U,Boys,12U Boys,,tournament_only_team,2nd H-,2026-jo-weekend-2|12u-boys-classic
tournament-team-2026-12u-boys-2nd-i,2nd I-,2026,12U,Boys,12U Boys,,tournament_only_team,2nd I-,2026-jo-weekend-2|12u-boys-classic
tournament-team-2026-12u-boys-2nd-j,2nd J-,2026,12U,Boys,12U Boys,,tournament_only_team,2nd J-,2026-jo-weekend-2|12u-boys-classic
tournament-team-2026-12u-boys-2nd-k,2nd K-,2026,12U,Boys,12U Boys,,tournament_only_team,2nd K-,2026-jo-weekend-2|12u-boys-classic
tournament-team-2026-12u-boys-2nd-l,2nd L-,2026,12U,Boys,12U Boys,,tournament_only_team,2nd L-,2026-jo-weekend-2|12u-boys-classic
tournament-team-2026-12u-boys-2nd-m,2nd M-,2026,12U,Boys,12U Boys,,tournament_only_team,2nd M-,2026-jo-weekend-2|12u-boys-classic
tournament-team-2026-12u-boys-2nd-n,2nd N-,2026,12U,Boys,12U Boys,,tournament_only_team,2nd N-,2026-jo-weekend-2|12u-boys-classic
tournament-team-2026-12u-boys-2nd-o,2nd O-,2026,12U,Boys,12U Boys,,tournament_only_team,2nd O-,2026-jo-weekend-2|12u-boys-classic
tournament-team-2026-12u-boys-2nd-p,2nd P-,2026,12U,Boys,12U Boys,,tournament_only_team,2nd P-,2026-jo-weekend-2|12u-boys-classic
tournament-team-2026-12u-boys-2nd-ag-m,2nd ag_M-,2026,12U,Boys,12U Boys,,tournament_only_team,2nd ag_M-,2026-jo-weekend-2|12u-boys-classic
tournament-team-2026-12u-boys-2nd-ag-n,2nd ag_N-,2026,12U,Boys,12U Boys,,tournament_only_team,2nd ag_N-,2026-jo-weekend-2|12u-boys-classic
tournament-team-2026-12u-boys-2nd-ag-o,2nd ag_O-,2026,12U,Boys,12U Boys,,tournament_only_team,2nd ag_O-,2026-jo-weekend-2|12u-boys-classic
tournament-team-2026-12u-boys-2nd-ag-p,2nd ag_P-,2026,12U,Boys,12U Boys,,tournament_only_team,2nd ag_P-,2026-jo-weekend-2|12u-boys-classic
