raw_name,canonical_team_id,reason
W#12-SAN CLEMENTE RED (A),san-clemente-red-a,alias_lookup
W#13-ORWP A,orwp-a,alias_lookup
W#13-PATRIOT NAVY (A),patriot-a,club_pattern_level_rule
W#14-NBWP BLUE (A),nbwp-blue-a,alias_lookup
W#14-PATRIOT RED,patriot-b,alias_lookup
W#15-HIELAND,hieland-a,alias_lookup
W#15-MISSION WPC (A),mission-wpc-a,alias_lookup
W#15-SAN DIEGO DONS,sd-dons-a,alias_lookup
W#16-NEWPORT BEACH BLUE,newport-beach-a,alias_lookup
W#16-SHAQ WHITE,shaq-white-a,alias_lookup
W#19-BREA OLINDA GOLD,brea-olinda-gold-a,alias_lookup
W#19-NORTH IRVINE RED,north-irvine-a,alias_lookup
W#2-NORTH IRVINE RED,north-irvine-a,alias_lookup
W#2-ORANGE COUNTY WPC BLUE,orange-county-wpc-blue-a,alias_lookup
W#2-SAN CLEMENTE BLACK (B),san-clemente-black-b,canonical_shape_known_club
W#2-SAN CLEMENTE RED,san-clemente-red-a,alias_lookup
W#20-ORANGE COUNTY WPC B,orange-county-wpc-b,alias_lookup
W#20-PALOS VERDES B,palos-verdes-b,alias_lookup
W#21-ORWP B,orwp-b,alias_lookup
W#21-SAN DIEGO DONS 14 BLACK,san-diego-dons-14-black-a,alias_lookup
W#22-PASADENA AC ORANGE,pasadena-ac-orange-a,alias_lookup
W#22-SD ECA,sd-eca-a,alias_lookup
W#27-PRIDE RED,pride-red-a,alias_lookup
W#27-SAND CANYON,sand-canyon-a,alias_lookup
W#27-SHORE AQUATICS,shore-aquatics-a,alias_lookup
W#28-GOLD COAST,gold-coast-a,alias_lookup
W#28-NEWPORT BEACH WHITE,newport-beach-c,alias_lookup
W#28-NORTHWEST,northwest-a,alias_lookup
W#29-LAWPC,lawpc-a,alias_lookup
W#29-MISSION WPC B,mission-wpc-b,alias_lookup
W#29-TROJAN GOLD,trojan-gold-a,alias_lookup
W#3-PRIDE RED,pride-red-a,alias_lookup
W#3-VANGUARD SILVER,vanguard-b,alias_lookup
W#3-VANGUARD SILVER (B),vanguard-b,club_pattern_level_rule
W#30-MISSION 14B,mission-wpc-b,alias_lookup
W#30-RIVERSIDE,riverside-a,alias_lookup
W#30-VANGUARD SILVER,vanguard-b,alias_lookup
W#31-NORTH IRVINE RED,north-irvine-a,alias_lookup
W#32-LAWPC,lawpc-a,alias_lookup
W#33-CC UNITED BLUE,cc-united-b,alias_lookup
W#33-STANFORD RED,stanford-b,alias_lookup
W#34-LAMORINDA B,lamorinda-b,alias_lookup
W#35-DEVIL'S GATE,devil-s-gate-a,alias_lookup
W#36-680 RED,680-b,alias_lookup
W#37-NORTH IRVINE BLACK,north-irvine-b,alias_lookup
W#37-TEMPLE CITY,temple-city-a,alias_lookup
W#38-NEWPORT BEACH B,newport-beach-b,alias_lookup
W#39-DEVILS GATE,devils-gate-a,alias_lookup
W#4-BACK BAY,back-bay-a,alias_lookup
W#4-HIELAND,hieland-a,alias_lookup
W#40-MISSION B,mission-wpc-b,alias_lookup
W#41-FOOTHILL CLUB,foothill-a,alias_lookup
W#42-STANFORD B,stanford-b,alias_lookup
W#43-RANCHO TSUNAMI,rancho-tsunami-a,alias_lookup
W#43-SOUTH COAST WHITE (B),south-coast-b,club_pattern_level_rule
W#44-BACK BAY,back-bay-a,alias_lookup
W#44-LA JOLLA UNITED GOLD,la-jolla-united-gold-a,alias_lookup
W#45-TROJAN,trojan-a,alias_lookup
W#46-ROSE BOWL,rose-bowl-a,alias_lookup
W#47-KINGSBURG,kingsburg-a,alias_lookup
W#48-680 A,680-a,alias_lookup
W#5-MISSION WPC (B),mission-wpc-b,alias_lookup
W#57-CC UNITED BLACK,cc-united-a,alias_lookup
W#58-CDM,cdm-a,alias_lookup
W#59-LAMORINDA B,lamorinda-b,alias_lookup
W#59-TSUNAMI BLUE,tsunami-blue-a,alias_lookup
W#6-SOCAL GOLD (B),socal-gold-b,canonical_shape_known_club
W#60-680 RED,680-b,alias_lookup
W#60-NBWP WHITE (B),nbwp-white-b,canonical_shape_known_club
W#61-NORTH IRVINE BLACK (A),north-irvine-a,club_pattern_level_rule
W#62-BACK BAY,back-bay-a,alias_lookup
W#62-SAN JOSE EXPRESS BLUE,san-jose-express-blue-a,alias_lookup
W#63-HIELAND,hieland-a,alias_lookup
W#63-NORCAL BLACK,norcal-b,alias_lookup
W#64-PATRIOT NAVY (A),patriot-a,club_pattern_level_rule
W#65-MISSION WPC (A),mission-wpc-a,alias_lookup
W#65-STANFORD BLACK,stanford-a,alias_lookup
W#66-DIABLO ALLIANCE A,diablo-alliance-a,alias_lookup
W#68-ALAMEDA,alameda-a,alias_lookup
W#7-ORANGE COUNTY WPC B,orange-county-wpc-b,alias_lookup
W#7-PATRIOT NAVY,patriot-a,alias_lookup
W#7-VANGUARD BLUE (A),vanguard-a,club_pattern_level_rule
W#70-CDM,cdm-a,alias_lookup
W#71-TSUNAMI BLUE,tsunami-blue-a,alias_lookup
W#73-MISSION WPC (B),mission-wpc-b,alias_lookup
W#74-SOCAL GOLD (B),socal-gold-b,canonical_shape_known_club
W#8-LA PREMIER,la-premier-a,alias_lookup
W#8-OCWPC BLUE (A),ocwpc-blue-a,alias_lookup
W#8-SD ECA,sd-eca-a,alias_lookup
W#9-NEWPORT BEACH SILVER,newport-beach-b,alias_lookup
W#9-SOCAL BLACK (A),socal-black-a,alias_lookup
W#B1/B4-PEAK POLO LIGHTNING pt,peak-polo-lightning-pt-a,alias_lookup
W#B2/B3-ALAMEDA,alameda-a,alias_lookup
W#Cross1-CCU A,cc-united-a,alias_lookup
W#Cross2-LAMORINDA,lamorinda-a,alias_lookup
W#Cross3-OVAC,ovac-a,alias_lookup
W#Cross4-908,908-a,alias_lookup
W#G1/G4-680 RED,680-b,alias_lookup
W#G2/G3-SAN JOSE EXPRESS BLUE,san-jose-express-blue-a,alias_lookup
W#H1/H4-CC UNITED BLUE,cc-united-b,alias_lookup
W#H2/H3-STANFORD BLACK,stanford-a,alias_lookup
W#J1/J4-SAN DIEGO SHORES,san-diego-shores-a,alias_lookup
W#J1/J8-DEVILS GATE,devils-gate-a,alias_lookup
W#J2/J3-COMMERCE,commerce-a,alias_lookup
W#J2/J7-RANCHO TSUNAMI,rancho-tsunami-a,alias_lookup
W#J3/J6-SHORE AQUATICS,shore-aquatics-a,alias_lookup
W#J4/J5-PRIDE,pride-a,alias_lookup
W#K6/K3-BACK BAY,back-bay-a,alias_lookup
W#K7/K2-LA JOLLA UNITED B,la-jolla-united-b,alias_lookup
W#M1/M8-KINGSBURG,kingsburg-a,alias_lookup
W#M1/M8-NORCAL BLACK,norcal-b,alias_lookup
W#M2/M7-680 A,680-a,alias_lookup
W#M2/M7-DIABLO ALLIANCE A,diablo-alliance-a,alias_lookup
W#M3/M6-LAMORINDA A,lamorinda-a,alias_lookup
W#M3/M6-PATRIOT B,patriot-b,alias_lookup
W#M4/M5-AMERICAN RIVER A,american-river-a,alias_lookup
W#M4/M5-STANFORD RED,stanford-b,alias_lookup
W#N1/N4-908,908-a,alias_lookup
W#N1/N8-STANFORD BLACK,stanford-a,alias_lookup
W#N2/N3-OVAC,ovac-a,alias_lookup
W#N2/N7-ALAMEDA,alameda-a,alias_lookup
W#N3/N6-680 BLUE,680-a,alias_lookup
W#N4/N5-SHARKS,sharks-a,alias_lookup
W#P1/P4-LA PREMIER,la-premier-a,alias_lookup
W#P2/P3-CIU,ciu-a,alias_lookup
W#Playin1-LA PREMIER,la-premier-a,alias_lookup
W#Playin13-NEWPORT BEACH A,newport-beach-a,alias_lookup
W#Playin2-SD DONS,sd-dons-a,alias_lookup
W#Playin4-PATRIOT A,patriot-a,alias_lookup
W#Qtr1-MISSION A,mission-wpc-a,alias_lookup
W#Qtr2-SD DONS,sd-dons-a,alias_lookup
W#Qtr3-NORCAL A,norcal-a,alias_lookup
W#Qtr4-LA JOLLA UNITED A,la-jolla-united-a,alias_lookup
W#Semi1-MISSION A,mission-wpc-a,alias_lookup
W#Semi2-LA JOLLA UNITED A,la-jolla-united-a,alias_lookup
Win #1 - LA Premier,la-premier-a,alias_lookup
Win #10 - Trojan Cardinal (A),trojan-cardinal-a,alias_lookup
Win #11 - 908 Yellow (A),908-yellow-a,alias_lookup
Win #12 - Route 66 14U Boys,route-66-a,alias_lookup
Win #17 - Commerce,commerce-a,alias_lookup
Win #18 - Temple City,temple-city-a,alias_lookup
Win #19 - SBWPC A,sbwpc-a,alias_lookup
Win #2 - Foothill Red (A),,unresolved
Win #20 - Shore Red,shore-red-a,alias_lookup
Win #25 - ORWP 14U Black (A),orwp-14u-black-a,alias_lookup
Win #26 - Gate 14U,gate-14u-a,alias_lookup
Win #27 - South Coast Red (A),south-coast-a,club_pattern_level_rule
Win #28 - Pride Black,pride-black-a,alias_lookup
Win #3 - PV Black (A),pv-black-a,alias_lookup
Win #33 - LA Premier,la-premier-a,alias_lookup
Win #34 - South Coast Red,south-coast-a,alias_lookup
Win #35 - PV Black (A),pv-black-a,alias_lookup
Win #36 - Gate 14U,gate-14u-a,alias_lookup
Win #37 - LA Premier,la-premier-a,alias_lookup
Win #38 - ORWP 14U Black (A),orwp-14u-black-a,alias_lookup
Win #39 - PV Black (A),pv-black-a,alias_lookup
Win #4 - Rose Bowl Red (A),rose-bowl-red-a,alias_lookup
Win #40 - Pride Black,pride-black-a,alias_lookup
Win #41 - CIU Gold(A),ciu-gold-a,alias_lookup
Win #42 - SBWPC A,sbwpc-a,alias_lookup
Win #43 - 908 Yellow (A),908-yellow-a,alias_lookup
Win #44 - Commerce,commerce-a,alias_lookup
Win #45 - CIU Gold(A),ciu-gold-a,alias_lookup
Win #46 - Route 66 14U Boys,route-66-a,alias_lookup
Win #47 - 908 Yellow (A),908-yellow-a,alias_lookup
Win #48 -  Shore Red,shore-red-a,alias_lookup
Win #49 -  PV Blue (B),pv-blue-b,canonical_shape_known_club
Win #50 - LA City United,la-city-united-a,alias_lookup
Win #51 - 908 Blue (B),908-blue-b,canonical_shape_known_club
Win #52 - PAC,pac-a,alias_lookup
Win #53 - PV Blue (B),pv-blue-b,canonical_shape_known_club
Win #54 - Valley United,valley-united-a,alias_lookup
Win #55 - 908 Blue (B),908-blue-b,canonical_shape_known_club
Win #56 - Rose Bowl Black (B),rose-bowl-black-b,canonical_shape_known_club
Win #57 - Titans Gold,titans-gold-a,alias_lookup
Win #58 - Loyola,loyola-a,alias_lookup
Win #59 - South Coast White(B),south-coast-b,club_pattern_level_rule
Win #60 - CIU Coast,ciu-coast-a,alias_lookup
Win #61 - Titans Gold,titans-gold-a,alias_lookup
Win #62 - ORWP Red (B),orwp-red-b,canonical_shape_known_club
Win #63 - South Coast White(B),south-coast-b,club_pattern_level_rule
Win #64 - Foothill Black(B),,unresolved
Win #65 - South Coast White (B),south-coast-b,club_pattern_level_rule
Win #66 - Temple City,temple-city-a,alias_lookup
Win #67 - 908 Yellow (A),908-yellow-a,alias_lookup
Win #68 - South Coast Red,south-coast-a,alias_lookup
Win #69 - Route 66 14U Boys,route-66-a,alias_lookup
Win #75 - Titans Gold,titans-gold-a,alias_lookup
Win #76 - Trojan Cardinal (A),trojan-cardinal-a,alias_lookup
Win #77 - CIU Gold(A),ciu-gold-a,alias_lookup
Win #78 - SBWPC A,sbwpc-a,alias_lookup
Win #79 - Shore Red,shore-red-a,alias_lookup
Win #85 - Supreme,supreme-a,alias_lookup
Win #86 - Trojan Gold (B),trojan-gold-b,canonical_shape_known_club
Win #87 - ORWP Red (B),orwp-red-b,canonical_shape_known_club
Win #88 - Valley United,valley-united-a,alias_lookup
Win #89 - LA City United,la-city-united-a,alias_lookup
Win #9 - CIU Gold(A),ciu-gold-a,alias_lookup
Win #90- PAC,pac-a,alias_lookup
Y1 - La Jolla United A,la-jolla-united-a,alias_lookup
Y1 - San Clem Red,san-clem-red-a,alias_lookup
Y2 - Mission,mission-wpc-a,alias_lookup
Y2 - Mission B,mission-wpc-b,alias_lookup
